id,predicted_price
3345700165,578026.06
6151800486,220621.8
4340000080,1318761.1
4136960010,573421.7
3634100030,342751.97
1624059224,1194327.2
2788400090,274378.22
9828200762,456178.03
7524400250,560556.8
3528000290,752692.25
5700003630,1720866.9
2720069019,306884.97
7227501170,250937.08
2397101270,611184.25
6792100090,734128.06
2770602265,545081.06
3971700937,281776.75
422049203,228925.88
3076500830,327135.4
1423400260,298976.28
9161100795,504676.44
3126049052,509674.75
5100401468,394419.5
514500235,451861.16
1423200170,190024.2
1402100070,420580.78
624110020,727603.44
2407000145,222307.84
1890000225,805773.2
1320069271,360030.66
5490700085,357580.62
263000155,464211.9
3726800201,438962.38
5153200358,308250.38
2725079018,764239.3
7165700200,280191.2
9429000170,622152.06
8718500075,382261.84
1760650950,318954.16
1068000559,1234646.0
4113800500,617530.6
4077800507,533780.2
2725069150,740274.8
4008400035,650931.25
7016310270,452959.22
1432701230,224918.06
3278606050,374489.8
2473350710,374082.16
2185000685,173775.95
7792000025,387467.8
6868200029,473587.12
624069003,746208.25
7431500280,860201.2
3296000040,550589.8
1118001215,1426037.9
6453900040,637918.75
333100209,813015.1
34001765,609995.2
8946700100,380336.75
5561401210,559322.75
6671900095,379018.03
3275850020,754766.75
3876300600,403655.84
1450900020,279953.72
8562780280,335591.8
7663700973,330660.0
2126049032,391492.3
1823059159,207265.61
3438503426,298465.75
9297301495,505880.62
7140700850,391012.1
7942601805,680957.25
2555900030,353575.8
2887970040,283539.97
7419700010,608956.5
2239000011,384876.94
9283800050,333959.72
9407001340,287149.12
217500140,533908.5
7212660520,260187.34
3298201170,312998.34
3057000400,288586.88
6865200444,468375.97
6071600340,495996.2
6821600005,735249.8
1235100371,707926.94
7796450340,359078.75
3603000410,188498.31
9297300255,514404.6
9126100850,520700.6
2770601462,512391.3
2599001500,218423.8
1102000095,720491.94
1853080640,925711.9
9551201585,939301.2
3438500796,364281.53
7518504291,495251.25
9269200340,468214.75
715010130,1538385.1
1982201485,598315.5
9526500080,387481.84
9277200180,500766.2
6669150280,301378.66
8917100153,588832.2
3760500516,1023029.4
2725069050,907093.0
3332000091,341589.3
8562770080,583611.7
8151601190,277313.5
8563040160,586787.2
240000269,615800.44
4307350200,329348.25
1311910300,270685.25
3574900030,537534.4
7853230570,435450.0
320069049,365948.38
9839301060,725471.44
7011201333,572094.94
2781320100,296699.97
3421069120,456131.47
7852030320,468917.66
5316101075,2166260.5
5309100750,548665.56
629000730,719710.44
511700170,320144.5
1562100030,535801.9
2489200230,606674.4
524069116,479942.1
5315100737,974249.7
1868900675,805800.9
1608000120,345209.38
705700240,360059.16
7575600610,273215.22
1778500015,704120.0
5423500240,211897.48
6713700025,340062.94
2734100734,316482.0
301402280,225240.25
2113700205,299234.72
4114601570,2430091.0
3332000615,298510.16
3630050180,348620.34
6852700520,558344.75
6870310010,653055.94
6163900981,308907.53
393000142,417387.4
1771100130,367044.8
1442860160,399533.0
9191200435,549364.06
6788200800,1011195.56
1115300070,648145.6
3176600105,684166.4
2770604665,589997.44
5469500580,415710.2
5680000545,481435.62
3424089119,595741.4
1328300180,314222.5
1773100922,357799.62
4123830480,336902.38
9808610190,1035160.56
4250200140,278667.16
4217402115,2886248.0
3831250350,380612.53
2397101055,787744.25
6817850110,873807.4
7526800200,586180.9
7853370100,641466.8
2523089025,908180.2
9476200680,287481.5
5714200140,419508.4
3575304895,527651.0
263000018,421941.1
8080400177,496502.56
6450304130,302591.4
514500090,583500.4
9477000300,444651.25
853600310,1487700.4
1951600240,206987.28
1099900120,354091.1
5323100120,544004.0
1223089016,438347.84
522059172,257825.95
1930300190,683957.6
9542840410,317871.6
8665050530,501177.06
5592900205,375364.4
5450300010,584983.0
2459960030,336052.03
3331500455,529958.75
3432500705,435175.6
3702900165,313287.75
5249803550,535759.5
626049058,459771.22
1788900380,209030.12
8075400360,236918.77
9113200250,769877.9
2738640040,711708.25
7821200307,508514.88
3530440140,254345.58
3582700130,484274.53
9276200569,694898.06
7197800020,642054.4
686200490,533189.0
3501600100,426909.12
6383000690,612538.0
7604400150,424462.38
5249801411,691256.1
2607720420,452067.2
9561100010,390701.22
1796370590,264383.53
4077800593,359206.2
854000165,256389.58
5536100010,690152.8
4188000670,817813.1
31000165,1348275.9
662350050,930390.3
4137000280,269899.56
6169901130,1010620.94
1953400510,239854.2
7518506716,1069661.2
1552520010,362863.06
7955080270,316801.78
9212900100,566273.25
3438500798,317558.9
7899800890,236217.58
4319200605,464813.03
1329300480,371204.3
8935100100,856848.4
5016001260,435252.38
4337600280,313952.3
1446401220,198383.2
7135521530,585192.25
6888900115,240832.47
2413301070,300306.78
345700040,269984.5
5566100145,441310.03
7634800070,378511.97
9346910500,643691.3
3529300060,315216.28
8128600060,1155954.4
8572900275,196071.2
4139420590,1439056.1
9274200322,609973.06
1472700200,564014.44
8820903380,529520.2
8563010130,835636.44
8965450110,792274.5
9274204230,450469.7
8165501700,381914.22
2193340260,522990.88
1860600290,853398.75
1222000055,219350.64
2492200280,429846.88
2488200455,357694.2
809001520,1138860.4
1796361140,245399.88
6398000011,737558.94
6813600365,546875.3
7504100920,775711.1
8835770330,750411.6
524059322,896171.1
4307330280,408707.03
1245002952,1046443.2
2021069059,246326.98
5700000595,659655.9
3629970930,751281.6
3336002215,279114.0
5100401060,643890.25
3278600750,286733.72
1126069045,1175602.4
7568700175,323978.2
452001475,492192.16
9283800230,468494.8
1737300130,574872.2
6189600040,492366.8
3679400025,481147.84
1096100010,305950.44
9513900050,258557.75
5452800645,739895.1
273800100,240512.97
7228500037,489440.3
808300090,492930.6
2493200215,556638.1
5035300255,753838.8
3380900160,445671.4
3630000130,422835.34
7300400670,280608.62
6798100070,374243.8
8078400010,541808.7
5566100060,491912.47
2768200212,495397.22
4035900060,547694.25
9460000110,379987.25
7199320190,504123.25
2225039081,484273.12
9512200050,535617.44
2634500085,317505.0
3654800200,295526.9
2724079090,1341854.4
2597520720,743976.3
3034200426,382896.7
984000130,292169.7
7852020670,465331.97
7923500060,668649.2
2310030510,312399.53
2205500540,478271.62
2493200015,418978.25
7853361420,566741.7
5652600605,508752.06
5285200020,310165.38
9406530150,374881.44
5706300020,458028.97
3278602490,391422.5
7197000100,522770.97
4447300008,509786.1
7899800045,226543.8
9250900095,355060.9
9268851740,608668.56
8682261440,506081.84
7284900385,751398.44
8079040300,431910.1
2225300585,389731.78
3223039013,443061.34
2013801350,277141.12
4055701110,803533.25
3578401770,464790.88
4046500720,566651.44
6145601745,370353.53
5207200195,659893.75
1972201856,559792.3
7212680080,254725.47
7277100510,542583.25
522079022,575286.8
5605000440,879871.6
6632300230,366092.2
8815400165,661126.44
6708200320,501092.0
2426059076,584122.25
3260200200,545514.75
2770601741,429382.66
4338800500,270068.72
9201000320,763907.0
7655900038,362223.44
3625059140,545631.8
4222310010,235172.6
2114700115,360979.9
3291800710,348466.78
9406590010,396034.6
3025059124,1988668.6
7972601250,424500.8
930000470,911036.75
6690500060,503465.5
16000015,223360.84
5693501102,560010.75
8079040490,460448.28
7225000155,355967.84
8819900170,782804.56
7972601270,326883.44
1224069074,805768.56
5126900321,351276.22
3438501860,330451.3
2822069080,420060.88
1656600310,569168.75
3856900507,1227388.4
1626069139,475534.56
2524049257,1260935.4
3904960150,580184.9
7214820610,421750.4
7977201845,583764.75
2428100080,854932.6
2202500135,406105.8
1523550220,684884.5
2313900610,490187.25
4123840050,381886.9
2125059124,1037493.0
1225039067,495408.1
6431500283,479941.16
2473380010,288477.34
5694501195,396102.94
2881700046,374504.8
6837820330,342213.72
2337300370,219163.08
3876540630,230726.0
626059317,342126.9
3374500520,357286.1
7228501903,362628.5
4019300051,507530.4
4232902615,654218.5
3546000090,255894.44
8127700215,775545.44
3438501100,384301.47
1769600066,705895.6
8146100610,631836.9
3052700695,539766.9
7954310210,643884.75
3761700053,1646681.0
1320069179,363514.22
1331900410,776353.56
7303100210,346695.34
2464400285,469338.22
6163901150,359239.4
8955800045,357801.3
2314300200,427503.12
9528104360,373817.2
4177100005,686421.1
8856960260,319130.94
1828001220,611925.56
3066400710,732152.94
624110610,790310.94
4040800260,409801.8
5019500215,501823.22
2481630180,1037662.25
7203170190,704482.0
510001280,896319.9
9430110120,766454.5
1565950030,357257.8
9828202255,799660.44
3878900270,448275.06
8091600080,226653.8
1112000035,341666.84
2228900270,289381.7
6648701740,291430.84
1245003740,632866.3
2174503441,505566.66
7708250010,323113.0
6072300110,612028.25
2329800140,262800.1
1494300040,512160.72
3832050130,283599.47
7203100730,888854.56
7199330170,483141.1
7785000220,644695.8
1250201175,410747.9
4054500180,1063305.5
7905200061,440957.47
3751604895,198573.25
5220300140,306950.25
3323059027,324797.1
8651611980,885758.3
8673400190,535232.94
1668500100,814685.4
1023059365,564668.4
3308030060,348214.97
4232400860,875300.3
2144800615,236280.44
1568100920,1264919.6
9406510040,502594.8
2923049421,327036.22
1051000040,1593359.5
2077700042,663795.06
9423800030,264314.72
9818700455,665390.4
7133300675,422544.3
4113800550,595751.0
5553300375,1451718.2
2025701530,292684.25
7942601155,424617.84
7524300020,286227.47
2520069100,297780.28
5412300410,228301.89
7504110760,719071.06
2594200350,420227.97
2722059013,235090.52
8078430480,533315.1
1423069162,534636.6
8856001090,189216.95
7000100631,811448.06
4222200280,225963.38
7971300050,585052.75
2009001600,271797.8
6619910140,688668.2
2877100985,517811.1
1196000007,346961.62
1330850130,795403.44
6664900410,272746.34
1231001110,298355.34
9235900030,271495.22
9407101840,326386.25
9523103001,398872.06
2149800278,365304.7
7234601198,617384.0
9476700035,388441.25
9297301065,574340.06
518500700,720933.94
7843500090,336993.3
6056110780,320376.62
2345700260,361128.66
3509600070,239911.16
1431700280,372071.56
1623049174,300396.72
3024089049,361346.38
7853340450,436926.3
7732410360,765583.0
1446800995,320203.44
2946000285,251839.22
425079100,490696.6
3876313040,429454.34
1762600260,932505.3
1925069121,828462.4
7443000480,894359.4
7820000015,374040.78
4027701253,497763.22
2826049165,379222.66
5426300060,787268.1
1278000210,188746.38
923000270,356824.7
7657600005,264559.3
3024079057,422978.12
3276180020,318682.34
7304300760,292572.06
3908100020,541167.8
8835400805,677773.5
4051150070,220785.77
3904930530,507865.44
6163900971,369867.16
7942600310,410170.12
4365700330,280357.72
423059207,302917.1
3992700265,322847.5
7177300090,482913.53
2540820010,765824.7
5700002510,989899.6
5201000030,627389.4
7631800015,1743993.8
2922702965,671524.9
1525059198,943151.94
1245003160,720608.06
3810000455,317388.16
7855600080,640603.6
5701500030,1203367.4
7504020400,625789.7
1402600570,303011.56
7575610760,289348.84
8731990370,400615.03
5021900090,856295.3
290000075,429798.5
2841500010,515196.0
3955900830,486067.47
7852110140,549234.6
1311400350,250762.44
7773800015,631710.94
4123400320,492705.47
2725069157,857926.9
666000143,816203.4
5101408678,510647.34
6371000026,390830.9
2024059084,715380.9
7283900036,345162.94
8881900230,671373.1
3959400135,349361.88
7696610270,221470.92
1689400150,755155.56
5103900015,427680.5
1441000350,427103.38
5101408735,323739.16
3126059027,1906612.6
2320069014,502043.88
9541600015,671218.2
8682320420,769361.1
1562200090,588486.94
3395070980,597088.25
7349600230,246773.72
522049122,273656.44
869700060,313599.8
811000055,1258298.6
1221059176,423655.16
1523059103,469972.44
2025760210,734068.56
9218400088,349675.53
8682292020,472141.8
2623089135,444503.28
3758900259,1197886.2
524069049,622479.06
3121500150,895200.75
5581400080,811408.6
8087800020,447835.78
4070700290,706045.8
3296000170,600102.4
9238500040,495247.47
2744600040,354720.1
6813600380,642795.1
6140100150,499247.44
2201500555,464124.25
2600110250,658061.8
4337000275,177901.03
1186000150,519905.2
1972201963,511650.53
1105000745,373420.25
2887700560,641865.2
4039700080,691116.4
522049104,310539.78
4202400078,267411.75
7520000695,203177.25
7714000310,395434.12
4319200060,733025.5
8624700015,685498.06
5104520610,311715.34
2354300845,261927.84
3824100291,445963.5
6151800612,257955.56
5454200080,965858.94
6413600290,342607.84
2131200065,298904.44
1459920010,293353.5
50300090,404115.38
2326300090,629197.75
7714000070,391463.94
3630180500,1003001.06
1727850340,1000190.9
8691430330,939739.3
2310030390,281353.28
5561400610,480896.44
7010701016,521355.0
7883605915,324582.2
1282300995,349554.5
4040700310,484229.72
3353400435,242345.03
2143701015,512014.2
255450020,397938.9
1020069017,406296.4
4038200120,481134.06
9284801100,254238.39
1965200075,651545.5
847100047,561862.2
4038700720,515919.25
6815100085,820987.4
2508000020,279668.2
255520180,682001.0
6822100750,623203.1
869700050,330674.2
1775801405,593162.44
6600400090,229794.9
7202330270,480079.4
1683400165,818904.2
2625069070,1109555.4
7625702440,406852.44
3388000640,241446.48
1899400365,336145.28
6899990200,805038.9
5569700020,777016.5
986000045,286540.75
3293700221,294421.62
3764800250,366787.28
2291400566,362802.84
4219401236,1298750.4
4239400840,170559.84
7211400990,228402.94
7696500280,197353.83
7215721070,528600.44
3204850140,368513.38
4322200220,775051.56
2566300100,1148108.9
1944900090,424268.5
6648500390,279418.4
7385300020,725697.0
1704900135,332973.53
2877100655,701132.75
2726079098,561208.3
7625703800,516961.9
318300040,507386.66
7922800190,543908.0
2023049361,203681.47
8946400210,479823.56
6071600450,528731.0
4343800100,413790.25
1443300140,393869.56
1024039001,830674.44
2767704860,621400.2
7234600851,648943.44
644200065,892143.7
7784400035,699153.0
3826000560,240282.56
9272202260,393076.66
263000253,486029.9
3621059043,514450.22
240000130,495711.5
1352300120,219508.84
7849200861,293026.94
2487700130,582715.1
1796100140,266706.53
7234601221,513632.53
8651710190,466419.16
2916200091,628498.44
1232000915,534772.75
1545801970,270294.44
3211200420,315600.1
7686204675,209208.02
3141600210,211333.42
3959401284,517352.53
2113700825,267757.78
3876000710,394446.94
522069022,530928.5
3214200070,429594.03
1221039156,307331.34
259600790,423074.16
785000040,503387.72
8138870470,514617.06
2596300035,324754.34
540100057,1573278.6
3073500045,501818.44
5363200266,417079.0
8682261650,527483.0
3224510080,790212.25
3211270160,411013.6
9269200520,200093.1
293810190,486219.06
4197400043,323550.56
3026079031,305658.22
5332200405,937536.3
2473411210,299258.7
9268200315,528689.1
8123500050,592741.2
3221069091,486084.16
2485000165,617074.4
4058800215,619350.75
1926059039,830252.25
2533300680,943980.75
3343903640,347642.25
5700003705,1264761.6
2023049372,418852.8
4058800830,550220.75
3333002302,431957.47
2944500340,282676.53
1982200790,507172.8
8929000270,496141.9
8122101440,298483.12
7525530470,786059.5
9332800020,662746.94
3878900525,254200.56
5420300210,254556.2
9232900165,337388.53
6414100026,418101.3
3013300660,685241.2
7954300120,570161.4
1081200360,324997.56
2877102345,460902.12
2202500255,528452.25
7984400050,223599.97
9558020380,449423.97
7812801850,224427.39
8944460020,389253.72
2306400040,631734.44
8649400410,399691.16
7889602020,262701.84
2041000025,522911.06
871001484,601413.25
2767602141,524081.3
3630180470,762108.94
2769602140,462693.25
2473250280,324334.66
5422560660,511955.6
3756600240,397715.84
8651600160,773428.6
7202300540,848309.44
8961950250,457166.22
3303000130,474326.6
798000062,282363.2
1695900150,848935.9
1604730150,526725.94
4136930310,347214.84
8835401250,1460689.5
8665900328,461409.62
9262800255,285268.78
1853080570,817964.44
5556300114,728743.0
9517200290,458849.6
4037200295,485250.0
7417100123,400853.9
2620069077,246222.94
7922720040,690439.8
558100090,586408.44
257000037,269282.75
3319500385,455455.56
9297301520,350410.28
3580900090,352133.53
1321039076,189372.75
7227801581,303915.1
9407001620,320737.66
2130400150,337224.47
2312400200,259717.55
4046700210,382150.66
1193000480,956781.0
1492800296,487027.97
3013300017,470482.34
3630240140,611793.7
1049010390,372110.97
9320900420,176514.23
4315700060,382350.44
2591010290,306517.62
323089085,668890.25
6600400270,216524.23
2919701105,466654.53
7202360670,919262.44
8927600100,770421.4
3211700045,622533.1
4027701326,447657.72
1601600195,293209.75
7853280350,728203.2
3629970130,740681.56
7203120020,800652.5
9542900190,361211.3
8035350120,536925.7
1238501184,1052793.5
251200240,469446.56
8945300200,198775.03
2162000160,1123004.9
5466310060,205686.19
1239400064,899263.5
5205000020,330678.9
1720800305,568153.0
7280300375,496481.25
2095800400,449091.5
7852010950,547397.1
1428001160,592763.8
9528104910,673200.4
8644210470,858737.25
7923300310,517835.78
254000100,584572.0
1931300688,542253.75
7007700030,457065.06
422049178,232994.67
422069067,474196.78
2923049393,371693.88
930000305,450836.28
2461900448,480663.97
2610100020,308632.2
2895550050,271102.72
7701700040,290484.1
2460900020,483015.78
9827700105,598642.5
1005000240,300519.62
7200001254,498826.25
866400040,543215.44
305000170,645816.4
2260800110,876287.56
3442000127,747709.2
5253300437,515033.9
7576700150,976647.0
5469501410,459977.78
5104531120,726630.56
723049434,403557.3
622069006,1250767.2
2517101200,311071.22
8159620160,249448.44
5561300640,440387.62
3317010130,237975.61
4364200250,400045.8
8732300060,713066.4
5603700025,717509.9
3585900190,910070.25
3996900575,245049.53
8731801260,239684.98
3810000860,347516.28
5700003585,1725846.8
6332000050,485750.03
9286100250,474673.7
9471201110,945539.44
9290800050,638738.1
7300200400,617186.25
526069024,925722.5
1454600156,1034360.25
3904980360,509622.75
2626119062,270942.72
8651730290,436847.97
7611200195,770109.2
1919800260,619302.3
6632900354,271640.5
3972900195,309814.75
5151600170,311664.8
7016000440,464103.9
871000435,822991.8
9578060540,505746.53
2332700060,826023.06
766000240,274244.25
4363700200,336752.7
7100000250,336172.88
2781250560,227957.92
2781250100,382378.16
5419800220,263370.62
7147600245,250515.52
2926069083,861630.56
6189200125,796849.06
9542830160,310131.66
5152200020,278260.03
9412900045,456281.12
6600410480,185491.67
6979970080,590488.9
5636010280,291740.34
1732801300,851614.2
5561401530,446392.0
9578500510,363989.84
7304300906,309320.8
1223089077,661555.94
721049207,276122.78
8691330310,786649.7
1523069204,476214.4
3188100105,620571.7
6608500290,396203.06
2891400410,329264.72
7663700551,361219.6
5413200140,262275.53
425069139,583163.25
6713700155,367657.2
2767603505,471658.9
7789000080,278268.0
9211500620,241918.98
3750604417,200001.12
7922800320,519481.44
1471620240,382030.06
2222059052,368132.97
9551200270,1126452.4
2767603160,565473.5
9406710060,395166.1
8929000250,406782.6
5538300120,415118.72
2223069120,447473.78
1652500060,1537069.6
8564500240,427939.2
3629700120,612874.0
3943600070,433989.0
4171200025,292938.9
2425049063,2965839.0
9828701650,371629.38
3581000340,359821.6
8100900015,383351.6
2125059161,1073460.8
304000380,223983.08
8146200070,1642999.4
686530170,538035.94
2917200645,508322.38
9547200530,737632.1
2122059199,435038.22
1150000740,659883.6
5706200060,337229.94
9265410010,232763.47
4083800555,533612.75
6152900332,348788.62
2520900301,231089.78
9828200790,476083.62
1657530180,298680.16
7471900045,287258.7
9828200460,399509.38
1775900140,451108.1
6139800430,420537.06
7214400005,503247.56
5332200026,515456.97
9510970300,787310.2
2540830020,460135.3
3392100140,207666.06
1326069191,364013.78
2125059112,1109739.5
859000022,350761.34
8854100350,660996.56
121059007,227481.02
7977201707,478338.66
3859900060,2392217.5
8815400735,762163.5
705700530,352709.94
6600780130,368122.44
6378500105,405293.7
8143000310,491019.12
2877102330,659298.0
3526039074,640617.7
2115510300,258550.6
3024059014,1677249.5
2141330360,586144.0
546000400,551320.7
2071500011,409095.84
7972000240,223833.6
7016200460,442174.06
6204200180,438125.94
1552100135,1130635.8
88000173,459522.7
2581900235,747990.94
9211500560,225026.19
621069218,433572.44
1321970240,290349.5
798000630,317002.75
421000285,280760.66
2824600180,824412.06
3832051140,320889.1
1237500105,704601.6
8802400906,273838.66
3166900270,437088.44
3682000060,401976.3
5469700020,282029.2
1245001820,628094.6
9547205660,605101.0
7974700122,726258.5
7550801225,537956.44
1099950050,808724.06
1402900460,318046.88
7636800041,921917.3
2115720270,281211.12
8651441750,200939.66
3904100035,286905.5
8815400020,598976.56
3303860590,468029.94
5427110040,1049265.2
1782000160,347363.88
6204420290,470694.16
3995700245,281371.0
7955040130,444948.2
1442880650,525685.1
8833510230,829884.94
7283900551,416115.97
4396000180,277375.66
7504021310,697641.1
322059264,277225.2
3654800040,310210.3
2767704777,501001.7
3278602190,331141.56
3236500220,473974.8
3410600100,314889.06
629410180,750933.5
3352402250,169126.36
4363700304,334682.2
7237550130,1263260.9
9808590210,1216497.2
8074200175,270648.6
3463400330,465723.56
6306400140,800751.75
8564950250,544472.7
5381000070,210424.4
9826700697,465048.94
8132700190,436881.72
7943000020,183137.88
9547204675,577933.44
4112100101,474094.6
727500030,669665.75
114101426,366989.5
9274202005,755740.56
1193000380,923636.94
3039000020,468073.22
7852170130,679845.75
2624079010,640876.1
4137010540,309223.2
7576200012,815481.4
1138020020,338920.03
3969300030,213060.22
898000200,231403.39
5153100030,315524.25
5104532030,507997.7
4406000050,215355.14
9274203390,583941.25
8682290360,492400.12
6928600330,265929.84
4139680070,823325.44
6844702690,508972.88
2154970020,1983318.0
4385701285,1157902.9
2426059071,593259.75
2867300160,500412.44
9512500720,565088.06
1773101020,328700.94
8687800100,287456.28
3627800050,1405409.4
1604600227,326435.12
3300701170,416635.75
9250900111,536943.1
7015200790,579483.75
1311100490,249235.61
2469000010,910620.7
1982201596,591941.25
1862700290,318059.0
2586800270,290570.53
9528102772,457117.38
5490210200,428246.6
6669080020,439397.12
179003055,242251.67
1860600535,920460.75
1592000130,585582.5
3905040170,580757.9
9320500080,273478.25
9276200850,460801.9
224069114,603393.56
2260000340,571625.4
5096300130,407042.6
3432500215,376554.03
2600000050,678650.56
8856003839,237129.67
2492200435,367262.6
7855900110,1069871.4
6806100250,318118.75
2770603523,577222.3
1370800515,1737015.6
2726049150,484962.22
1226059161,568409.4
1068000375,2385835.8
9528104109,445413.5
5126310060,542808.44
1951820070,539885.3
1545805980,386664.94
9464700340,893077.5
4319200675,831734.25
7518500885,559700.0
7852020620,503224.53
869700370,365699.62
8643000190,262855.47
8902000267,601401.2
7972602435,287208.28
2050100210,871829.6
6705120540,484585.44
2767601390,682645.9
4141000490,1151707.0
9345400350,782074.75
3222079162,346558.5
7789000120,267804.03
6646200770,682018.56
6666800180,778674.44
1725800280,479673.5
6117500460,859451.7
5470100220,228399.23
5457300478,489989.56
7550800195,563562.3
7787050180,535001.8
6204430250,516094.94
7640400250,469639.56
624110920,761816.1
3629920140,414200.47
7173700518,661867.06
3210200395,242336.23
2473480560,390210.8
2623089141,471310.88
1423800080,220770.39
2076400050,293785.5
3832060120,311759.66
7702600930,448527.34
5101404555,378105.34
3723800415,398230.88
3356403400,224921.48
9214400125,499893.0
1797500530,584853.06
9551201660,1052106.0
3878900815,403088.06
1760650280,328738.84
5466410030,259938.58
6388930620,616937.9
2331300395,815049.06
9412700160,275247.53
871001611,606789.56
3142600120,592994.5
3995700220,359160.62
2310000280,299801.12
8039900400,396177.75
7504021510,677865.3
1959700445,1525185.1
1556200155,614994.7
3629960590,406737.6
259000240,457362.44
662440020,415018.16
3123049142,600069.2
321100260,772412.9
6840701095,615647.2
3738900165,399869.56
4427100130,410409.6
9238500100,492958.8
6145601810,336578.34
2570300090,372774.47
4017600010,505880.62
1005000220,403698.2
1257202120,495742.72
9527000490,475032.34
8691400080,709344.06
1726069084,440713.22
248000240,216160.28
6113400046,362010.7
2130702350,389685.72
920069052,264470.53
6071300160,515853.34
1623049041,149858.69
9268200285,344106.6
1843100520,365788.9
2887700826,583869.44
9122000385,534390.4
9475700220,398990.4
2804600005,766260.1
2896400300,425413.9
5015000180,725501.2
3630220180,788360.5
8832900780,510029.72
1568100300,487224.0
8718500610,391768.7
4147200140,1081730.4
1973700030,990005.4
8862000075,163470.75
9320990110,312919.88
1151100035,410599.1
2011000010,244866.62
1651500060,1001308.5
446000190,822753.25
2344300220,968544.94
523049195,216330.84
9191200015,628698.06
7942601410,756169.5
7137800300,213288.31
7853300280,551943.56
6654700240,337808.38
569000050,569423.94
3584000180,233518.1
2026079055,329450.34
8898700880,294838.88
5075400150,618625.8
8731981360,353910.47
4222500020,223246.9
7996720050,589206.9
4077800094,577033.0
6446200365,694780.1
2824089053,491301.12
1311800220,228314.73
3522049063,647766.8
1721801280,215103.89
6131600240,209213.8
7202310040,690595.9
1123059125,517435.94
646910160,242688.25
5630500005,380575.5
3342100785,280190.12
9547205610,662945.44
1773100123,313935.84
3353400092,305146.78
217500015,378415.6
3649100031,453906.22
7896300150,309338.8
623049185,269393.97
1773100430,354588.84
1781500220,683123.25
3395380200,231255.34
2424059170,2456744.0
4389200765,1598907.9
1543000060,478133.44
6154900005,613709.8
2902200240,465671.16
1442880640,525683.6
8562770490,582102.5
2768300655,619281.06
3432501315,307596.12
5035300570,766657.75
3626039028,444603.75
3876540780,241135.38
327000100,980042.25
7551300065,433124.84
1312920060,267897.25
2215901230,286626.56
6306800010,470588.22
2767700022,473215.12
5589900610,483355.88
4320200020,691115.7
5249804655,641974.8
9238500480,517783.44
3885806565,984196.2
7905200205,458290.7
5727500102,351723.72
3585220070,429271.72
2078500210,556709.25
1839920050,430872.53
534000080,313089.12
856000255,574575.1
4141010110,1425233.0
9558040820,565455.1
7768700315,1215445.5
2796100640,296297.3
1922059010,232466.2
3448000542,267371.22
3883100220,312185.4
7237301210,275695.97
3893100456,915855.0
9578501110,358687.56
6145601995,415890.22
4024100120,303709.7
8899000050,373938.78
3396820010,578825.4
6749700117,382718.9
1954400060,509349.7
3303970100,767769.9
2540850070,507035.97
3797000745,508487.22
7883603700,271717.47
3438501452,418696.25
3530210260,715779.4
3598600049,185148.45
731500170,373108.78
7129304375,183640.17
263000006,426760.12
7212660560,301794.84
1112700010,405575.2
3420069060,642425.56
2473000470,426371.62
8691390980,700967.6
6184700100,436064.22
4476400275,367887.62
2968801240,293833.4
1529300160,413702.25
7640400070,604649.9
7016100380,457825.47
2172000890,474564.6
4035900015,696798.0
9528104660,958025.5
507100005,402608.6
2783100160,389066.3
3629921140,817896.56
1099750610,239149.56
1330300451,1032260.3
2757000030,862522.6
